"LengthRowID","CatchRowID","FishID1","FishID2","ForkLength","Volume","Sex","ReproductiveStage","X2ndStage","AdFinPresent","VIE","ReleasedAlive","LengthRace","CWTRace","CWTNumber"
48704,7399,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48705,7399,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48706,7399,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48707,7399,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48708,7399,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48709,7399,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48710,7399,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48711,7399,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48712,7400,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48713,7401,NA,NA,230,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48714,7401,NA,NA,230,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48715,7406,NA,NA,47,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48716,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48717,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48718,7409,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48719,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48720,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48721,7409,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48722,7409,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48723,7409,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48724,7409,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48725,7409,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48726,7409,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48727,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48728,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48729,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48730,7409,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48731,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48732,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48733,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48734,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48735,7409,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48736,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48737,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48738,7409,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48739,7409,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48740,7409,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48741,7409,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48742,7409,NA,NA,27,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48743,7409,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48744,7409,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48745,7409,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48746,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48747,7409,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48748,7409,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48749,7409,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48750,7409,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48751,7396,NA,NA,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48752,7396,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48753,7396,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48754,7396,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48755,7396,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48756,7396,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48757,7396,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48758,7396,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48759,7396,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48760,7396,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48761,7385,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48762,7385,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48763,7385,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48764,7385,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48765,7385,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48766,7385,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48767,7385,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48768,7385,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48769,7385,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48770,7385,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48771,7385,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48772,7385,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48773,7385,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48774,7385,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48775,7385,NA,NA,16,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48776,7383,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48777,7383,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48778,7383,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48779,7383,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48780,7383,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48781,7383,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48782,7383,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48783,7383,NA,NA,21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48784,7383,NA,NA,19,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48785,7383,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48786,7383,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48787,7410,2016,"0037",85,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48788,7410,NA,NA,111,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48789,7410,2016,"0038",88,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48790,7410,NA,NA,109,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48791,7410,NA,NA,62,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48792,7410,NA,NA,83,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48793,7410,2016,"0039",80,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48794,7410,2016,"0040",82,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48795,7410,2016,"0041",86,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48796,7411,2016,"0042",79,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48797,7411,NA,NA,74,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48798,7411,NA,NA,55,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48799,7411,2016,"0043",86,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48800,7412,NA,NA,114,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48801,7412,NA,NA,104,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48802,7412,NA,NA,110,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48803,7412,NA,NA,77,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48804,7412,NA,NA,71,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48805,7412,2016,"0064",83,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 59"
48806,7412,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,FALSE,"Spring",NA,NA
48807,7413,NA,NA,86,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48808,7413,NA,NA,55,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48809,7413,NA,NA,104,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48810,7413,2016,"0065",81,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 59"
48811,7414,2016,"0066",75,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 62"
48812,7415,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48813,7416,NA,NA,89,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48814,7416,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48815,7416,NA,NA,74,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48816,7416,NA,NA,83,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48817,7416,NA,NA,83,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48818,7416,NA,NA,81,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48819,7416,NA,NA,75,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48820,7416,NA,NA,76,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48821,7416,NA,NA,102,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48822,7416,NA,NA,86,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48823,7416,NA,NA,109,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48824,7416,NA,NA,73,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48825,7416,NA,NA,84,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48826,7416,NA,NA,81,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48827,7416,2016,"0059",82,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48828,7416,2016,"0060",85,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48829,7416,2016,"0061",74,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Fall",NA,"10 00 00"
48830,7416,2016,"0062",81,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48831,7416,2016,"0063",80,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 54"
48832,7417,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48833,7417,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48834,7418,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48835,7418,NA,NA,57,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48836,7418,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48837,7419,NA,NA,109,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48838,7419,NA,NA,76,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48839,7419,NA,NA,76,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48840,7419,NA,NA,86,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48841,7419,NA,NA,82,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48842,7419,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48843,7419,NA,NA,84,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48844,7419,NA,NA,75,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48845,7419,2016,"0046",85,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48846,7419,2016,"0047",80,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48847,7419,2016,"0048",79,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 58"
48848,7419,2016,"0049",84,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 54"
48849,7419,2016,"0050",86,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48850,7419,2016,"0051",79,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48851,7419,2016,"0052",85,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48852,7419,2016,"0053",87,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48853,7419,2016,"0054",84,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48854,7419,2016,"0055",76,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring",NA,"10 00 00"
48855,7420,NA,NA,230,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA
48856,7421,NA,NA,60,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48857,7421,NA,NA,71,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48858,7421,NA,NA,81,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48859,7421,NA,NA,84,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48860,7421,NA,NA,76,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48861,7421,2016,"0044",89,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48862,7421,2016,"0045",71,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Fall","Spring","06 07 32"
48863,7422,2016,"7285",74,NA,2,6,NA,FALSE,FALSE,FALSE,NA,NA,NA
48864,7422,2016,"7286",69,NA,1,6,NA,FALSE,FALSE,FALSE,NA,NA,NA
48865,7422,2016,"7287",65,NA,2,6,3,FALSE,FALSE,FALSE,NA,NA,NA
48866,7422,2016,"7288",70,NA,2,6,4,FALSE,FALSE,FALSE,NA,NA,NA
48867,7422,2016,"7289",67,NA,2,6,4,FALSE,FALSE,FALSE,NA,NA,NA
48868,7422,2016,"7290",68,NA,2,6,4,FALSE,FALSE,FALSE,NA,NA,NA
48869,7422,2016,"7291",72,NA,2,6,4,FALSE,FALSE,FALSE,NA,NA,NA
48870,7422,2016,"7292",70,NA,2,6,NA,FALSE,FALSE,FALSE,NA,NA,NA
48871,7422,2016,"7293",70,NA,2,6,NA,FALSE,FALSE,FALSE,NA,NA,NA
48872,7422,2016,"7294",71,NA,2,6,4,FALSE,FALSE,FALSE,NA,NA,NA
48873,7422,2016,"7295",78,NA,2,6,NA,FALSE,FALSE,FALSE,NA,NA,NA
48874,7422,2016,"7296",69,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
48875,7422,2016,"7297",69,NA,2,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
48876,7423,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48877,7423,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48878,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48879,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48880,7423,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48881,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48882,7423,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48883,7423,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48884,7423,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48885,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48886,7423,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48887,7423,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48888,7423,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48889,7423,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48890,7423,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48891,7423,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48892,7423,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48893,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48894,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48895,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48896,7423,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48897,7423,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48898,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48899,7423,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48900,7423,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48901,7423,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48902,7423,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48903,7423,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48904,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48905,7423,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48906,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48907,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48908,7423,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48909,7423,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48910,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48911,7423,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48912,7423,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48913,7423,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48914,7423,NA,NA,54,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48915,7423,NA,NA,55,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48916,7423,NA,NA,56,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48917,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48918,7423,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48919,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48920,7423,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48921,7423,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48922,7423,NA,NA,57,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48923,7423,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48924,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48925,7423,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48926,7424,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48927,7425,2016,"0056",89,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48928,7425,2016,"0057",79,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 58"
48929,7425,NA,NA,84,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48930,7425,NA,NA,68,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48931,7425,NA,NA,77,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48932,7425,2016,"0058",80,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48933,7425,NA,NA,74,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48934,7426,NA,NA,84,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48935,7416,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48936,7427,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48937,7428,NA,NA,26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48938,7429,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48939,7429,NA,NA,82,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48940,7429,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48941,7429,NA,NA,100,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48942,7429,2016,"0069",87,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48943,7429,2016,"0070",92,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring",NA,"10 00 00"
48944,7430,NA,NA,82,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48945,7430,2016,"0068",81,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 54"
48946,7435,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48947,7434,NA,NA,96,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48948,7442,NA,NA,84,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48949,7443,NA,NA,37,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48950,7444,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
48951,7445,NA,NA,65,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48952,7445,NA,NA,85,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48953,7445,NA,NA,81,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48954,7445,2016,"0067",75,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Fall","Fall","05 59 58"
48955,7446,NA,NA,105,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48956,7446,NA,NA,80,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48957,7446,NA,NA,85,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48958,7446,NA,NA,114,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48959,7446,NA,NA,76,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48960,7446,2016,"0011",78,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48961,7446,2016,"0012",88,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 54"
48962,7446,2016,"0013",87,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 58"
48963,7446,2016,"0014",85,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 31"
48964,7446,2016,"0015",76,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 58"
48965,7446,2016,"0016",85,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Fall","05 59 54"
48966,7446,2016,"0017",87,NA,NA,NA,NA,FALSE,FALSE,FALSE,"Spring","Spring","06 07 32"
48967,7447,NA,NA,90,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48968,7447,NA,NA,93,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48969,7447,NA,NA,82,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48970,7447,NA,NA,109,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
48971,7447,NA,NA,75,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Fall",NA,NA
48972,7447,NA,NA,85,NA,NA,NA,NA,TRUE,FALSE,TRUE,"Spring",NA,NA
